id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
9895303,Guthrie's Garden Apt. Bayou St. John,4632532,Denise,,Bayou St. John,29.97575,-90.0832,Entire home/apt,65,30,45,2024-08-26,0.46,1,248,2,
724853919161549815,Stylish Large Home Minutes From FQ!,280213607,Jonathon,,Seventh Ward,29.980565015861238,-90.06996432168594,Entire home/apt,124,1,47,2024-07-22,2.00,2,357,22,"21-CSTR-14523, 21-OSTR-12387"
620861454496042407,Beautiful Craftsman central location!,457750363,Jazzy,,Fairgrounds,29.98153,-90.07393,Entire home/apt,165,30,1,2022-07-31,0.04,1,365,0,
23935609,Beautiful Mid-City Guest Home,179941960,Marc,,Mid-City,29.96578,-90.0958,Entire home/apt,98,3,292,2024-09-03,3.74,1,193,32,"19STR-17270, 20-OSTR-02239"
838622894590347279,1940's Crescent Queen,86425356,Amanda,,Fairgrounds,29.98449,-90.07322,Entire home/apt,138,1,2,2024-08-18,1.00,1,73,2,"23-NSTR-18562, 23-OSTR-18556"
36037849,3 bedroom shotgun house in the bywater area,51151748,Brenda,,St. Claude,29.96549,-90.03548,Entire home/apt,300,1,46,2024-05-05,0.73,1,320,7,"21-RSTR-16999, 21-OSTR-15362"
1233264924907485438,New Orleans Escape: 2 Mi to Dtwn!,456477857,Evolve,,St. Thomas Dev,29.92859270544535,-90.07430036911497,Entire home/apt,220,2,0,,,43,358,0,"23-NSTR-16107, 23-OSTR-10770"
19678420,Location! Near French Quarter 2nd Floor Bedroom,37615395,Thomas,,Tulane - Gravier,29.96477,-90.08308,Private room,55,1,490,2024-08-20,5.77,3,52,69,"22-RSTR-00465, 22-OSTR-00467"
53859759,Musicians Village Cottage Style Living.,374877852,Debra,,St. Claude,29.97535,-90.03122,Entire home/apt,132,1,60,2024-07-27,2.08,1,340,33,"22-RSTR-06444, 22-OSTR-06440"
689032513798831149,French Quarter 3 Bedroom Apt| Balcony | Sleeps 8,298769780,Saint Philip Residence,,French Quarter,29.96027,-90.06117,Entire home/apt,173,1,144,2024-08-20,5.71,15,129,69,23-XSTR-17647
51246685,WalkScore90 l Spacious & Beautiful l By Magazine,254302105,Jess And Matt,,West Riverside,29.91882,-90.10367,Entire home/apt,385,3,80,2024-07-09,2.25,2,235,23,"23-NSTR-14243, 23-OSTR-14237"
731034477679153782,Freestanding 4BD/3BA Classic NOLA House w Backyard,64823547,Brenna And Nick,,Seventh Ward,29.96915,-90.06246,Entire home/apt,89,30,8,2024-06-14,0.47,85,120,4,
12423165,Balcony & Beautiful French Quarter 2,66951654,Michael,,Marigny,29.96627,-90.05755,Entire home/apt,313,2,281,2024-08-17,2.76,4,56,41,"22-CSTR-09956, 22-OSTR-14294"
8398616,Month Long 30+ days only near Frenchman  & FQ,44248600,Cindy,,Marigny,29.96605,-90.05926,Entire home/apt,120,30,134,2024-03-23,1.27,1,170,4,"17str-03890, 20-OSTR-0440"
47291974,Mid-City Mambo,86157151,Bkrss Llc,,City Park,29.98182,-90.10118,Entire home/apt,134,2,19,2023-05-23,0.45,1,270,0,"23-NSTR-13500, 20-OSTR-05184"
54316788,Renovated 1BD Steps to St Charles Ave & Street Car,64823547,Brenna And Nick,,Milan,29.930055618286133,-90.09193420410156,Entire home/apt,44,30,7,2024-06-08,0.23,85,274,3,
17785739,Fabulous Location Historic Home on Magazine St.,110428121,Minnette,,West Riverside,29.92028,-90.11151,Entire home/apt,257,2,166,2024-08-14,1.84,2,133,20,"19STR-21333, 20-ostr-2985"
17388011,Perfect Holiday Haven!,27962041,Vivian,,Bayou St. John,29.97547,-90.08194,Entire home/apt,150,30,25,2024-02-20,0.28,1,332,1,
964520005842406412,Southern Salcedo on the Bayou,167921411,Vacation Nola Rentals,,Bayou St. John,29.97269756426637,-90.08803040506605,Entire home/apt,141,30,16,2024-07-28,1.33,38,233,16,"23-CSTR-00571, 24-OSTR-04001"
5297584,"Historic, Modern Marigny Home for 6",3398845,Srdjan,,St. Roch,29.9716,-90.05547,Entire home/apt,144,2,186,2024-09-02,1.61,1,229,23,"23-nstr-18133, 23-ostr-18567"
1144265488937251946,Cozy New Build - 5min to FQ/Frenchman+Parking,52807584,Richard,,St. Claude,29.96444,-90.03424,Entire home/apt,143,2,6,2024-08-03,2.02,10,177,6,24-XSTR-08117
729825140965012971,Perfect Spot for Tulane/Loyola or Oschner,8992954,David,,Marlyville - Fontainbleau,29.951070275194468,-90.11234645840264,Entire home/apt,132,30,2,2023-10-22,0.19,1,89,2,"19str-26978, 19-ostr-26981"
71624,Ravenwood Manor (Historic Bywater),367223,Susan,,Bywater,29.96153,-90.04364,Entire home/apt,150,3,309,2024-07-01,1.87,1,329,18,"21-RSTR-18609, 22-OSTR-20720"
1155724545379324594,"Pet-Friendly | 2 Porches, 2 Blocks to Streetcar",349162641,David,,Milan,29.92933,-90.0917,Entire home/apt,143,2,9,2024-09-02,3.03,55,163,9,"23-CSTR-04023, 22-OSTR-14973"
5562453,Baronne St Loft_Near St Charles Ave.,28048786,Randall,,Central City,29.93133,-90.08815,Entire home/apt,182,30,158,2021-10-25,1.37,3,89,0,19STR-25455
20213950,Bright & Joyful Private Bywater Home,17269622,Arianne,,Bywater,29.9633,-90.04529,Entire home/apt,118,2,207,2024-08-27,2.45,1,58,25,"20-STR-02726, 20-OSTR-02726"
9754220,In-Law Suite-30 Day Minimum,35033813,Betsy,,Bayou St. John,29.97742,-90.08366,Entire home/apt,40,30,48,2021-05-03,0.46,2,178,0,"21-RSTR-05396, 20-OSTR-01371"
9915436,Cozy Mid City Cottage / Near City Park,50979087,Kathleen,,Mid-City,29.98033,-90.10776,Entire home/apt,,30,63,2020-02-27,0.60,1,0,0,
1117527930580146155,Luxurious Apartment in Mid-City,360566768,Yorkel,,Mid-City,29.965639640600262,-90.09238799439477,Entire home/apt,75,2,3,2024-09-01,0.75,1,100,3,"24-NSTR-09631, 24OSTR-09558"
44283668,Historic Two Room Suite in a Shotgun,173448361,Michelle,,Bywater,29.96266,-90.04546,Entire home/apt,59,30,1,2024-07-31,0.81,3,65,1,
769517231930540685,Sunny Spacious Garden District Home,7183829,Ella,,Central City,29.93243,-90.08703,Entire home/apt,257,2,11,2024-08-06,1.09,2,204,11,"20RSTR-01396, 20-OSTR-01396"
52535019,Love the Marigny | A Loft in a Historic Building,106289693,Vello,,Marigny,29.96514,-90.05169,Entire home/apt,69,2,82,2024-08-14,2.33,72,96,33,"21CSTR-04324, 21OSTR-03993"
635966035325493595,Napoleon's Hideaway,36905235,Kelly,,Broadmoor,29.94764,-90.10439,Entire home/apt,68,30,7,2024-06-01,0.31,4,32,4,
1232896260993249849,Comfy on Carrollton!,73390685,Ami,,Leonidas,29.953037610593725,-90.12347721485135,Entire home/apt,205,1,0,,,1,162,0,
8380678,Uptown New Orleans,44165234,Luke,,East Carrollton,29.94834,-90.12402,Entire home/apt,118,30,101,2021-11-19,0.94,1,270,0,
806657290446192342,Uptown Retreat,159001756,Mcclain,,Audubon,29.925306987657475,-90.12217291440672,Entire home/apt,232,2,43,2024-08-14,2.24,2,128,25,"21-rstr-03768, 22-OSTR-22668"
1074966831660529498,"Prime location, spacious, French Q in minutes",158791227,Mosab,,Mid-City,29.96187778886598,-90.09610796171185,Entire home/apt,179,30,25,2024-05-13,3.79,1,178,25,"20RSTR-12345, 20OSTR-12345"
38350427,Luxury 3BD/3.5Bth-DOME-2500 SQFT-Pvt Elevator,291848379,Christopher,,Central Business District,29.9478,-90.07343,Entire home/apt,474,1,73,2024-08-11,1.23,2,249,16,"19str-16975, 20-OSTR-0431"
31951117,"Arts&Craft Bungalow
6 Blocks from StCharlesAvenue",239212989,Lauretta,,Central City,29.93705,-90.08818,Entire home/apt,80,1,96,2024-05-03,1.42,1,26,8,"19STR-25218, 20-OSTR-0827"
537815775810439134,Private Suite with En-Suite Bath in the Marigny,4064297,Ji Un,,Marigny,29.967002868652344,-90.0511474609375,Private room,100,30,1,2023-12-17,0.11,1,365,1,
637678677154916203,Charming Backyard Garden Suite with full kitchen,16664574,Christopher (Aka Potter),,St. Claude,29.96791,-90.03864,Entire home/apt,72,2,31,2024-05-31,1.35,1,77,15,"22-RSTR-15588, 22-OSTR-15573"
11794897,Bayou St. John Studio w/Bikes & Courtyard,51248639,Charly,,Bayou St. John,29.97658,-90.080391,Entire home/apt,126,30,189,2024-06-29,1.85,2,162,25,"20STR-00034, 19-OSTR-0000"
1233676231520823466,River Garden Townhouse 70130,204479750,James,,St. Thomas Dev,29.929306072931915,-90.07024156892227,Entire home/apt,96,30,0,,,1,269,0,
35651635,The Retreat On Burgandy.,230374229,Miguel,,Holy Cross,29.95936,-90.02264,Entire home/apt,275,2,70,2024-07-08,1.15,1,194,6,"19STR-02511, 19-OSTR-0000"
39005322,2 Min Walk to Bourbon St | 2BD Apt | 7 guests,298769780,Saint Philip Residence,,French Quarter,29.959922790527344,-90.06206512451172,Entire home/apt,136,1,246,2024-08-20,4.24,15,187,60,23-XSTR-17647
774763173903907450,"Uptown charm, live like locals!",151610385,Gary,,West Riverside,29.91964,-90.11208,Entire home/apt,349,30,0,,,7,170,0,
634721498460765730,2 bed 2 bath with porch and free parking,289477756,Ivanna,,Central City,29.942525857645702,-90.09332515139698,Entire home/apt,91,2,3,2024-03-24,0.11,2,82,1,"20RSTR-15678, 20OSTR-14679"
1122281781562359339,Modern Elegance in 1BR Condo with BBQ Area,561292944,Common Street,,Central Business District,29.953888,-90.072414,Entire home/apt,82,1,3,2024-06-17,0.73,54,347,3,23-XSTR-21621
21912114,"NEW! NOLA HOUSE:Historic, Chic & blocks from ferry",159870474,Dorothy,,Algiers Point,29.95092,-90.0534,Entire home/apt,157,2,31,2024-05-06,0.39,1,1,5,"17STR-16315, 20-OSTR-0093"
12409893,Beautiful Loft 1 Mile to Jazz Fest and FQ!,3684904,Hunter,,Treme - Lafitte,29.96982,-90.08213,Entire home/apt,96,2,93,2024-06-10,0.91,2,135,18,"24-NSTR-09615, 24-OSTR-08709"
22534565,Prytania Casual Upstairs and Super Comfy,46737953,Andrew,,Uptown,29.92526,-90.1061,Entire home/apt,179,2,71,2024-08-18,0.97,1,200,33,"22-CSTR-06399, 22-OSTR-09673"
921154,FrenchQuartr|Marginy|Pool|Courtyrd (30 Day Min),4951914,Thomas L,,Marigny,29.966976,-90.050941,Entire home/apt,175,30,238,2024-06-21,2.46,5,75,16,"20STR-02763, 20-OSTR-02768"
32670432,Historic Renovation Studio/ City Park,245654733,Ryan,,City Park,29.98462,-90.10211,Entire home/apt,125,2,63,2024-07-29,0.94,2,333,15,"19STR-70070, 19-OSTR-7007"
47732728,NOLA HappyLand | Bright and Colorful Bywater Home,50947276,Olivia,,St. Claude,29.96848,-90.04553,Entire home/apt,158,30,92,2024-07-07,2.88,2,46,24,"21-rstr-00784, 21-OSTR-07021"
29559999,"Petit Chateau, 2646 St. Philip St., N. O.,70119",217433872,Marjorie,,Treme - Lafitte,29.97345,-90.08014,Entire home/apt,157,2,63,2024-05-08,0.88,1,321,4,"22-CSTR-14650, 22-OSTR-14606"
35259383,Historic Tremé-Lafitte 1840's Creole Mansion,119810125,Matt,,Treme - Lafitte,29.967991982256468,-90.07806196455346,Entire home/apt,152,2,83,2024-08-04,1.31,1,124,13,"23-NSTR-14183, 23-OSTR-05694"
41915539,"Modern Uptown Home on Harmony Street, 4Bedroom",1350940,Kay,,Irish Channel,29.91972,-90.08259,Entire home/apt,232,3,113,2024-08-27,2.05,11,314,27,"22CSTR-14407, 24-OSTR-03615"
1087844568375270322,#600 Dwntwn NOLA 2BR/2.5BA Condo,90526814,Krystal,,Central Business District,29.9538877,-90.07241379999999,Entire home/apt,178,2,20,2024-09-02,3.51,43,328,20,23-xstr-21621
52619049,Renovated Efficiency steps away form Magazine St,425949864,Wade,,East Riverside,29.91947,-90.09466,Entire home/apt,165,1,106,2024-08-18,3.05,1,151,30,"21-RSTR-12331, 21-OSTR-13278"
10433356,Chateau Lola     18STR-11379.,53740796,Heather,,Audubon,29.93828,-90.12517,Entire home/apt,225,2,153,2024-08-11,1.46,1,149,20,"18str-11379, 19-ostr-0000"
53814799,Convenient Clean 2br Close to French Quarter #4,112910785,Marigny,,Seventh Ward,29.96723,-90.06385,Entire home/apt,74,3,81,2024-09-02,2.47,65,289,33,"19-CSTR-70073, 20-ostr-00044"
1084914592814191679,Modern Bywater Retreat | Roof Deck & Heated Pool,276892829,Heirloom,,Bywater,29.960877961100394,-90.04135064363177,Entire home/apt,629,1,29,2024-09-01,4.94,50,344,29,"23-CSTR-01184, 22-OSTR-20810"
1213142775977792641,1 bed 1 bath lower garden district,74725527,Stewart,,Leonidas,29.955609228649884,-90.12204822152853,Entire home/apt,110,1,4,2024-09-01,4,1,33,4,"24-Nstr-11190, 24-OSTR-11185"
52411493,"3BR NOLA Home on Lafitte Greenway, Bike to FQ",378554326,Mary Catherine,,Tulane - Gravier,29.96495,-90.08048,Entire home/apt,102,3,130,2024-08-31,3.77,1,344,37,"21-CSTR-09820, 19-OSTR-26283"
14825781,Uptown Gem 4 King beds (New Cleaning protocole!),2191889,Chris,,Leonidas,29.95001,-90.13435,Entire home/apt,1000,30,35,2020-01-20,0.37,2,208,0,Exempt
935459987981251435,Modern New Orleans Studio on Bourbon Street!,456511812,Evolve,,French Quarter,29.9625,-90.06193,Entire home/apt,97,30,1,2023-12-29,0.12,2,364,1,
1313719,Oak-lined Ursulines Ave raised style funky house,6132575,Joshua,,Bayou St. John,29.97645,-90.08279,Entire home/apt,138,1,51,2024-08-18,2.20,1,307,31,"23-NSTR-16704, 23-OSTR-16082"
52389887,Lofty St. Claude 1 Bedroom,4617893,Kyle,,St. Claude,29.96739,-90.03459,Entire home/apt,140,2,31,2024-06-02,1.10,2,75,12,"21-RSTR-16327, 23-OSTR-07131"
1122281394590029709,City Chic 1BR Condo with Rooftop Pool,561292944,Common Street,,Central Business District,29.953888,-90.072414,Entire home/apt,82,1,6,2024-08-19,1.67,54,343,6,23-XSTR-21621
775390309181729397,"Elegant & Cosy House w/ 5BR, Heated Pool & Parking",390097449,Nick,,Central City,29.93984,-90.07674,Entire home/apt,467,3,71,2024-08-25,3.40,14,339,40,"22-CSTR-06535, 22-OSTR-22814"
1187678289565423490,#1504 Cute Lil' Downtown Condo,90526814,Krystal,,Central Business District,29.9538877,-90.07241379999999,Entire home/apt,107,1,7,2024-07-20,3.09,43,315,7,23-XSTR-21621
1098653493038774392,Cute Duplex in Central City,197487560,Ally,,Central City,29.935078578621013,-90.08787166060081,Entire home/apt,76,30,1,2024-05-31,0.31,1,154,1,
967567,Treme Creole Cottage,5278748,Lolis,,Treme - Lafitte,29.96625,-90.06758,Entire home/apt,200,30,378,2023-04-30,2.71,1,90,0,"17STR-17374, 20-OSTR-0000"
1192537231142417958,Spacious Modern 1BR Condo in California Building,585802778,Tigran,,Central Business District,29.954548,-90.074353,Entire home/apt,93,1,3,2024-09-03,2.73,61,182,3,24-XSTR-08058
1238425813968225944,Luxurious Suite with New Furnishings – Near FQ,545764469,Little,,Central Business District,29.94444,-90.07472,Entire home/apt,185,1,0,,,75,118,0,24-XSTR-17190
48588962,Panoramic Balcony with views of French Quarter & F,391944923,Frenchmen,,Marigny,29.96161,-90.05691,Entire home/apt,227,3,137,2024-09-02,3.27,5,237,37,"19STR-19250, 20-OSTR-20476"
1218307168879982180,Steps from Dome –Modern Suite in Historic Building,545764469,Little,,Central Business District,29.94596,-90.07326,Entire home/apt,185,1,0,,,75,111,0,24-XSTR-17190
1188354006986932689,Peaceful Condo near Canal street,585802778,Tigran,,Central Business District,29.95499,-90.07407,Entire home/apt,92,1,0,,,61,214,0,24-XSTR-08058
1218289988477077882,"4BR/4BA Hotel Suites Groups! Pool, Parking & 7TVs",593566182,Heather,,Tulane - Gravier,29.955480739282322,-90.08835611810812,Private room,342,1,0,,,11,345,0,24-XSTR-03999
16080808,HH Whitney House Bed & Breakfast on the Esplanade,104792142,Glen,,Seventh Ward,29.9718,-90.07154,Private room,797,3,13,2024-01-02,0.15,4,98,1,23-XSTR-11886
722473293548361158,La Belle Maison Resort | Studio Taylor Swift!,480237365,LiveSuites,,Central Business District,29.9509319,-90.06785479999999,Entire home/apt,140,30,1,2023-01-01,0.05,15,318,0,Exempt
655165472817823700,Beautiful Mansion 1 Block From Streetcar!,106289693,Vello,,Central City,29.93563,-90.08097,Entire home/apt,305,30,18,2024-08-12,0.74,72,126,7,"22-RSTR-10045, 22-OSTR-01548"
1055161002337065131,Marigny apt + FREE parking onsite + private yard!,493409859,Monsieur G,,Marigny,29.966592,-90.0619179,Entire home/apt,233,31,5,2024-07-31,0.79,4,212,5,
905038614247189303,Roami at The Lola | Group Friendly | 7 Bed Combo,482495115,Roami,,Lower Garden District,29.9394351,-90.0652612,Entire home/apt,324,1,5,2024-09-02,0.39,10,360,4,24-XSTR-08157
53879217,Lovely Condo in the Bywater. Great Nola Location!,106289693,Vello,,Bywater,29.96246,-90.0368,Entire home/apt,125,2,94,2024-09-02,2.88,72,111,27,"21-CSTR-07181, 21-OSTR-03993"
7556836,2nd Line on Dryades/Special December Discounts,39610123,Tracie,,Central City,29.9333,-90.08717,Entire home/apt,149,30,94,2022-05-23,1.03,3,90,0,Exempt
50939532,Opulent Historic Mansion w Heated Pool 6br|5.5ba,232296790,Michael And Marcia,,Marigny,29.96689,-90.0566,Entire home/apt,564,2,114,2024-08-26,3.03,22,214,37,"21CSTR-07994, 20-OSTR-30075"
4941635,Treme Oasis-Heated Salt Pool-Walk to FQ,2775826,Lore,,Treme - Lafitte,29.97224386006448,-90.07331260573484,Entire home/apt,602,3,152,2024-07-14,1.40,1,110,11,24-XSTR-03292
28614467,Luxurious Single Cottage With Private Yard,393425768,Sam,,Seventh Ward,29.97505,-90.06633,Entire home/apt,106,1,189,2024-08-11,2.60,34,333,20,"21-CSTR-14882, 21-OSTR-12387"
32637484,*45% OFF*Only 5 Miles from Bourbon/4BR/Sleeps 12,212077924,Seventh,,St.  Anthony,30.00961,-90.06033,Entire home/apt,364,30,49,2024-02-08,0.73,2,90,1,"19STR-87223, 20-OSTR-1317"
556414507358978841,Beautiful home in The Historic Marigny Triangle,434939382,Tim,,Marigny,29.967648,-90.061378,Entire home/apt,320,2,46,2024-09-02,1.50,4,148,24,"23-CSTR-06328, 23-OSTR-06341"
11721382,"Spacious, beautiful shotgun house",5919294,Ned,,Freret,29.93494,-90.10795,Entire home/apt,85,30,2,2016-07-02,0.02,1,335,0,
24921048,Treme Historic home near French Quarter,393425768,Sam,,Treme - Lafitte,29.96676864295912,-90.07158957437434,Entire home/apt,105,1,201,2024-08-19,2.61,34,336,19,"21-CSTR-14940, 21-OSTR-12387"
973822585248769774,"Spacious, Steps to Streetcar, 3 Car Gated Parking",83329996,Jessie,,Uptown,29.92383644109128,-90.10302123621132,Entire home/apt,444,30,6,2024-01-14,0.54,22,232,6,"20-RSTR-12278, 20-OSTR-00900"
11376132,The Byrnes House - Classic Greek Revival Home,43724872,David,,Lower Garden District,29.93322,-90.07705,Entire home/apt,,30,47,2024-05-19,0.48,1,306,2,Exempt
852896686462507294,La Belle Maison Resort | Studio Taylor Swift!,482174715,Suite Life,,Central Business District,29.9509319,-90.06785479999999,Private room,140,30,0,,,25,318,0,Exempt
43754193,"The 820-Unit 302 Close to FQ, CBD & Hospitals",347799659,The 820,,Central Business District,29.951403,-90.072075,Entire home/apt,65,30,8,2024-03-04,0.20,7,326,3,
30373041,The New Orleans Beach House (entire home),130485266,Keith,,Tulane - Gravier,29.96229,-90.08195,Entire home/apt,263,2,73,2024-07-07,1.04,4,151,6,"22-rstr-04007, 23-ostr-05277"
40134211,LG Living Area + Spacious Private Balcony!,293742020,New Orleans Luxury,,Central Business District,29.94531,-90.06687,Entire home/apt,181,2,22,2024-03-27,0.47,41,322,2,"19STR-16479, 19-OSTR-00330"
1120133098081775753,Stylish 1BR Condo with Rooftop Pool in NOLA,561292944,Common Street,,Central Business District,29.95389815772665,-90.07241245889126,Entire home/apt,88,1,16,2024-08-22,3.87,54,335,16,23-XSTR-21621
749368146881770149,"Gorgeously furnished 2 bed, 5-10 mins to places",377930839,Mercy,,Central City,29.94149,-90.08465,Entire home/apt,59,30,21,2024-07-08,1.89,2,152,21,Exempt
1034183433534399389,Lower Garden District Apt #1,11372242,Thiamanti,,Lower Garden District,29.9361809,-90.075402,Entire home/apt,60,30,2,2024-05-31,0.38,30,92,2,
873413,"Parade Route, Mansion in the Garden District",4271460,Christian,,Central City,29.935006370033513,-90.08173553236517,Entire home/apt,,3,77,2023-08-27,0.55,4,49,0,23-XSTR-11145
936112,"9a Fleur De Lis Mansion Spa/Pool, B&B # 317134",4981655,Jim,,Lower Garden District,29.9386,-90.06863,Entire home/apt,1185,30,56,2024-07-20,0.41,5,334,2,Exempt
13466315,Magnolia Hideaway,37846540,Danielle,,Marlyville - Fontainbleau,29.95325,-90.11886,Entire home/apt,,30,1,2017-03-01,0.01,2,0,0,
40089863,5 Min Walk to Bourbon St. | Stylish Modern 1BD,305725367,The Alexandre,,Central Business District,29.951,-90.06928,Entire home/apt,96,1,87,2024-08-24,1.88,17,313,48,"22-CSTR-14994, 22-OSTR-02647"
41128601,French Quarter Follies,8118306,Eric,,Central Business District,29.95308,-90.06873,Entire home/apt,329,3,121,2024-09-02,2.14,12,230,20,"22-CSTR-07887, 21-OSTR-06524"
822801641344623918,ADA Accessible Luxury Canal St Apt P42,495761397,Southern,,Central Business District,29.953539955575252,-90.06816907295591,Entire home/apt,95,2,9,2024-07-06,0.63,32,361,8,"21-CSTR-10195, 20-OSTR-15713"
23411463,Amazing Magazine St. Home!,126813701,Ashley,,Lower Garden District,29.92816,-90.07857,Entire home/apt,300,30,19,2024-01-31,0.26,1,173,1,
1192152783515384917,Perfect Big Easy Getaway | Exploring. Indoor Pool,585842685,Al,,Central Business District,29.95252,-90.06737,Entire home/apt,106,1,1,2024-08-11,1,4,81,1,23-XSTR-10049
39056786,Beautiful Italianate | 5 Ensuite Baths,70813384,Erich,,Central City,29.93904,-90.07865,Entire home/apt,450,2,60,2024-08-25,1.01,6,117,28,"23-CSTR-03440, 21-OSTR-07795"
920265939578225569,"TWO Relaxing Suites, Pet-friendly, Free Breakfast!",501999514,RoomPicks,,Lower Garden District,29.944955999506302,-90.06884790413946,Hotel room,799,1,0,,,72,227,0,17-XSTR-09666
1019602805665863832,"Warehouse District 2BD w/ Balcony, Walk to FQ",544722946,My NOLA Vacation Rentals,,Central Business District,29.949457856277512,-90.07243314496573,Entire home/apt,266,3,0,,,43,339,0,24-XSTR-08024
1199316626839340741,Visit New Orleans! Great Locale w/ Spacious Rooms,501999514,RoomPicks,,Central Business District,29.95386707290586,-90.07561287709748,Entire home/apt,140,1,0,,,72,299,0,23-XSTR-12345
885010,private getaway near french quarter,4688828,Cleotis,,St. Claude,29.97043,-90.0476,Entire home/apt,,30,114,2017-07-02,0.81,1,0,0,
23878151,"Mid City 2 BR- beautiful, renovated Arts & Crafts",3968677,Mike,,Mid-City,29.96875,-90.10207,Entire home/apt,99,2,88,2024-03-03,1.13,1,329,2,"23-NSTR-13581, 23-OSTR-08548"
900608,French Quarter Beauty,4810197,Jazz,,French Quarter,29.95978,-90.06505,Entire home/apt,,30,15,2018-01-02,0.12,1,0,0,
1178948314535644707,Gorgeous Suite near French Quarter!,384072218,Dawn,,Seventh Ward,29.970833061426767,-90.06772915770476,Entire home/apt,74,1,0,,,3,353,0,"22-CSTR-18902, 21-OSTR-12387"
625381300008018328,Comfy Funky 1br Close to Everything!,112910785,Marigny,,Central Business District,29.95173,-90.07251,Entire home/apt,91,3,61,2024-09-02,2.23,65,300,30,"21-CSTR-19385, 20-ostr-00044"
1218307215625372604,"Pool, Gym, Game Room – Newly Furnished",545764469,Little,,Central Business District,29.945873361204995,-90.07476690762947,Entire home/apt,165,1,0,,,75,115,0,24-XSTR-17190
849328149066491159,Luxurious Quarter,505850019,Alycia,,French Quarter,29.962808618204267,-90.06042760480331,Entire home/apt,200,30,1,2023-06-03,0.07,2,215,0,
29584963,Garden District Private Room #5 w/ bathroom,11372242,Thiamanti,,Lower Garden District,29.93549,-90.07573,Entire home/apt,40,30,49,2023-01-06,0.69,30,114,0,
558501724361305024,Bienville Townhouse in Mid City and Near FQ,442921771,Hosteeva Bienville Villas,,Mid-City,29.97453,-90.09664,Entire home/apt,271,1,52,2024-09-03,1.76,19,337,24,"22-CSTR-19226, 20-OSTR-00670"
15080553,THE SOLOMON HOUSE,48509656,Mark And Sara,,City Park,29.98229,-90.09585,Entire home/apt,400,2,148,2024-07-28,1.61,1,299,13,"24-NSTR-10469, 24-OSTR-10185"
45366190,Charming Marigny Cottage: Cozy Historic Retreat,119291090,Mansion On Royal St,,Marigny,29.96445,-90.054,Entire home/apt,83,1,199,2024-08-12,4.15,10,326,50,23-XSTR-17631
31589947,Take a Streetcar to the Quarter from a Classic Double,68649554,Alicia,,Central City,29.93532,-90.08279,Entire home/apt,288,4,157,2024-07-21,2.32,3,194,29,"23-NSTR-14035, 23-OSTR-13571"
35806975,Grenoble House  Grand King Suite,268586331,Vic,,French Quarter,29.95657,-90.06903,Hotel room,295,30,52,2023-09-29,0.90,7,73,7,23-XSTR-21515
1188977307570045695,Spacious Condo near French Quarter,585802778,Tigran,,Central Business District,29.95499,-90.074066,Entire home/apt,92,1,4,2024-07-28,2.11,61,228,4,24-XSTR-08058
1075962330207856290,Newly Renovated 4BR Condo steps to French Quarter,442915263,Hosteeva California Building,,Central Business District,29.95455,-90.07435,Entire home/apt,287,1,7,2024-07-27,1.17,71,337,7,24-XSTR-08058
40137350,Elegant 1BD/1BA Sanctuary with Generous Space,305725367,The Alexandre,,Central Business District,29.9511,-90.06835,Entire home/apt,81,1,213,2024-08-27,4.57,17,340,91,"22-CSTR-14984, 22-OSTR-02647"
1176969942249017603,Bywater Haven: Near FQ&Frenchman + Secure Parking,52807584,Richard,,St. Claude,29.96464,-90.03458,Entire home/apt,101,2,5,2024-08-01,1.83,10,177,5,24-XSTR-08117
751653651098602751,Available Dec 1: Mid-City Gem,32223444,Liv,,Mid-City,29.97392,-90.0974,Entire home/apt,49,30,2,2024-05-01,0.15,1,174,1,
1001412985913463379,"Two Comfortable 2BR Suites, Free Breakfast, Pool!",501999514,RoomPicks,,Lower Garden District,29.944763876976484,-90.06928566131042,Hotel room,999,1,0,,,72,229,0,17-XSTR-09666
52375211,Gentilly Manor is waiting for you!,52724472,Desherick,,Dillard,29.99226,-90.07113,Entire home/apt,195,30,26,2023-11-01,0.77,1,180,1,Exempt
14365798,"Treme Gem, Walking Distance to French Quarter",88113637,Andy,,Treme - Lafitte,29.96531,-90.06521,Entire home/apt,169,2,371,2024-08-20,3.88,2,139,51,"23-NSTR-15018, 23-OSTR-07163"
30442891,Spacious Historic Home - 4 blocks to St. Charles!,25140095,Margitta,,Central City,29.93593,-90.08172,Entire home/apt,100,2,130,2024-07-28,1.88,3,263,23,"19STR-20934, 19-OSTR-2093"
1218964722396323592,Located in Central Business District | Restaurant,593404848,Fatima,,Central Business District,29.952770108609844,-90.07544064324212,Entire home/apt,191,1,0,,,4,162,0,23-XSTR-10049
705776,The Okra Inn Master: On Canal Streetcar Line,2707644,Lindsay,,Mid-City,29.97524,-90.10003,Private room,,30,217,2020-03-09,1.50,15,0,0,"21-CSTR-08128, 20-OSTR-02677"
557871581249781037,Bienville 4BR Private Townhouse in Mid City,442921771,Hosteeva Bienville Villas,,Mid-City,29.97496,-90.09492,Entire home/apt,317,1,33,2024-08-25,1.17,19,328,12,"22-CSTR-19237, 20-OSTR-00670"
